,id,block_id,industry,landuse,population_availability,workers_availability,employment_share,company_id,departure_time,vehicle_type,tour_purpose,time_of_day,industry_numeric,landuse_numeric,vehicle_purpose,geometry,num_stops,stops
31,31,1884,industrial,industrial,5.604109786227794,2.824704775097415,0.9440833333333334,698090257,1900-01-01 08:57:00,0,1,0,0,3,1,"MULTIPOLYGON (((56.1593721 58.0091175, 56.1597154 58.009145899999986, 56.1604021 58.0073952, 56.1599193 58.0073497, 56.1593506 58.0088787, 56.1594687 58.0088958, 56.1593721 58.0091175)))",4,"""[{\""purpose\"": 1, \""zone_id\"": 382, \""duration\"": 23, \""time_spent\"": 28.454333333333334}, {\""purpose\"": 0, \""zone_id\"": 422, \""duration\"": 28, \""time_spent\"": 61.31483333333334}, {\""purpose\"": 0, \""zone_id\"": 1884, \""duration\"": 11, \""time_spent\"": 81.37466666666667}, {\""purpose\"": 2, \""zone_id\"": 1884, \""duration\"": 26, \""time_spent\"": 107.917}]"""
32,32,1884,industrial,industrial,5.604109786227794,2.824704775097415,0.9440833333333334,698090257,1900-01-01 09:21:00,0,0,0,0,3,0,"MULTIPOLYGON (((56.1593721 58.0091175, 56.1597154 58.009145899999986, 56.1604021 58.0073952, 56.1599193 58.0073497, 56.1593506 58.0088787, 56.1594687 58.0088958, 56.1593721 58.0091175)))",5,"""[{\""purpose\"": 1, \""zone_id\"": 1335, \""duration\"": 0, \""time_spent\"": 4.444666666666668}, {\""purpose\"": 1, \""zone_id\"": 460, \""duration\"": 26, \""time_spent\"": 40.30433333333334}, {\""purpose\"": 0, \""zone_id\"": 1883, \""duration\"": 21, \""time_spent\"": 68.35233333333335}, {\""purpose\"": 0, \""zone_id\"": 982, \""duration\"": 25, \""time_spent\"": 113.20783333333335}, {\""purpose\"": 2, \""zone_id\"": 1884, \""duration\"": 14, \""time_spent\"": 147.10233333333338}]"""
33,33,1884,industrial,industrial,5.604109786227794,2.824704775097415,0.9440833333333334,698090257,1900-01-01 16:43:00,2,0,1,0,3,6,"MULTIPOLYGON (((56.1593721 58.0091175, 56.1597154 58.009145899999986, 56.1604021 58.0073952, 56.1599193 58.0073497, 56.1593506 58.0088787, 56.1594687 58.0088958, 56.1593721 58.0091175)))",4,"""[{\""purpose\"": 0, \""zone_id\"": 482, \""duration\"": 22, \""time_spent\"": 32.19133333333333}, {\""purpose\"": 1, \""zone_id\"": 772, \""duration\"": 4, \""time_spent\"": 40.908166666666666}, {\""purpose\"": 0, \""zone_id\"": 1884, \""duration\"": 28, \""time_spent\"": 74.34183333333334}, {\""purpose\"": 2, \""zone_id\"": 1884, \""duration\"": 13, \""time_spent\"": 87.88416666666667}]"""
34,34,1884,industrial,industrial,5.604109786227794,2.824704775097415,0.9440833333333334,698090257,1900-01-01 12:24:00,0,0,1,0,3,0,"MULTIPOLYGON (((56.1593721 58.0091175, 56.1597154 58.009145899999986, 56.1604021 58.0073952, 56.1599193 58.0073497, 56.1593506 58.0088787, 56.1594687 58.0088958, 56.1593721 58.0091175)))",5,"""[{\""purpose\"": 0, \""zone_id\"": 771, \""duration\"": 35, \""time_spent\"": 41.849}, {\""purpose\"": 0, \""zone_id\"": 2241, \""duration\"": 29, \""time_spent\"": 71.9605}, {\""purpose\"": 1, \""zone_id\"": 555, \""duration\"": 28, \""time_spent\"": 103.62916666666666}, {\""purpose\"": 0, \""zone_id\"": 541, \""duration\"": 24, \""time_spent\"": 134.5715}, {\""purpose\"": 2, \""zone_id\"": 1884, \""duration\"": 15, \""time_spent\"": 161.20033333333333}]"""
35,35,1884,industrial,industrial,5.604109786227794,2.824704775097415,0.9440833333333334,698090257,1900-01-01 16:48:00,0,0,1,0,3,0,"MULTIPOLYGON (((56.1593721 58.0091175, 56.1597154 58.009145899999986, 56.1604021 58.0073952, 56.1599193 58.0073497, 56.1593506 58.0088787, 56.1594687 58.0088958, 56.1593721 58.0091175)))",4,"""[{\""purpose\"": 0, \""zone_id\"": 652, \""duration\"": 5, \""time_spent\"": 6.978666666666666}, {\""purpose\"": 0, \""zone_id\"": 1550, \""duration\"": 16, \""time_spent\"": 30.096666666666664}, {\""purpose\"": 1, \""zone_id\"": 127, \""duration\"": 18, \""time_spent\"": 52.73716666666666}, {\""purpose\"": 2, \""zone_id\"": 1884, \""duration\"": 29, \""time_spent\"": 94.89733333333332}]"""
36,36,1884,industrial,industrial,5.604109786227794,2.824704775097415,0.9440833333333334,698090257,1900-01-01 11:26:00,0,0,1,0,3,0,"MULTIPOLYGON (((56.1593721 58.0091175, 56.1597154 58.009145899999986, 56.1604021 58.0073952, 56.1599193 58.0073497, 56.1593506 58.0088787, 56.1594687 58.0088958, 56.1593721 58.0091175)))",6,"""[{\""purpose\"": 0, \""zone_id\"": 1884, \""duration\"": 23, \""time_spent\"": 23.542333333333332}, {\""purpose\"": 0, \""zone_id\"": 424, \""duration\"": 25, \""time_spent\"": 62.99066666666667}, {\""purpose\"": 1, \""zone_id\"": 122, \""duration\"": 40, \""time_spent\"": 113.86516666666668}, {\""purpose\"": 0, \""zone_id\"": 361, \""duration\"": 30, \""time_spent\"": 155.46683333333334}, {\""purpose\"": 1, \""zone_id\"": 653, \""duration\"": 30, \""time_spent\"": 187.58766666666668}, {\""purpose\"": 2, \""zone_id\"": 1884, \""duration\"": 9, \""time_spent\"": 199.90800000000002}]"""
37,37,1884,industrial,industrial,5.604109786227794,2.824704775097415,0.9440833333333334,698090257,1900-01-01 10:58:00,0,0,0,0,3,0,"MULTIPOLYGON (((56.1593721 58.0091175, 56.1597154 58.009145899999986, 56.1604021 58.0073952, 56.1599193 58.0073497, 56.1593506 58.0088787, 56.1594687 58.0088958, 56.1593721 58.0091175)))",5,"""[{\""purpose\"": 1, \""zone_id\"": 327, \""duration\"": 22, \""time_spent\"": 34.72816666666667}, {\""purpose\"": 1, \""zone_id\"": 1335, \""duration\"": 30, \""time_spent\"": 75.77916666666667}, {\""purpose\"": 0, \""zone_id\"": 457, \""duration\"": 24, \""time_spent\"": 110.51933333333334}, {\""purpose\"": 0, \""zone_id\"": 16, \""duration\"": 0, \""time_spent\"": 116.00966666666667}, {\""purpose\"": 2, \""zone_id\"": 1884, \""duration\"": 10, \""time_spent\"": 131.23683333333335}]"""
38,38,1884,industrial,industrial,5.604109786227794,2.824704775097415,0.9440833333333334,698090257,1900-01-01 12:41:00,2,2,1,0,3,8,"MULTIPOLYGON (((56.1593721 58.0091175, 56.1597154 58.009145899999986, 56.1604021 58.0073952, 56.1599193 58.0073497, 56.1593506 58.0088787, 56.1594687 58.0088958, 56.1593721 58.0091175)))",5,"""[{\""purpose\"": 0, \""zone_id\"": 631, \""duration\"": 14, \""time_spent\"": 23.61033333333333}, {\""purpose\"": 1, \""zone_id\"": 455, \""duration\"": 22, \""time_spent\"": 61.633999999999986}, {\""purpose\"": 0, \""zone_id\"": 988, \""duration\"": 29, \""time_spent\"": 98.76049999999998}, {\""purpose\"": 1, \""zone_id\"": 1884, \""duration\"": 21, \""time_spent\"": 135.6723333333333}, {\""purpose\"": 2, \""zone_id\"": 1884, \""duration\"": 3, \""time_spent\"": 139.21466666666666}]"""
39,39,274,industrial,industrial,4.4412044401990505,2.3923398595857837,0.9412917677804742,710506739,1900-01-01 11:27:00,0,0,1,0,3,0,"MULTIPOLYGON (((56.1359434 57.9219882, 56.1355961 57.9222012, 56.1356515 57.9222267, 56.135759 57.9222761, 56.135714 57.9223037, 56.135926 57.92240120000001, 56.1363741 57.9221264, 56.1361404 57.922019, 56.1360846 57.9220532, 56.1359434 57.9219882)))",2,"""[{\""purpose\"": 1, \""zone_id\"": 996, \""duration\"": 24, \""time_spent\"": 50.37683333333334}, {\""purpose\"": 2, \""zone_id\"": 274, \""duration\"": 23, \""time_spent\"": 95.41750000000002}]"""
40,40,274,industrial,industrial,4.4412044401990505,2.3923398595857837,0.9412917677804742,710506739,1900-01-01 09:59:00,0,1,0,0,3,1,"MULTIPOLYGON (((56.1359434 57.9219882, 56.1355961 57.9222012, 56.1356515 57.9222267, 56.135759 57.9222761, 56.135714 57.9223037, 56.135926 57.92240120000001, 56.1363741 57.9221264, 56.1361404 57.922019, 56.1360846 57.9220532, 56.1359434 57.9219882)))",5,"""[{\""purpose\"": 0, \""zone_id\"": 461, \""duration\"": 13, \""time_spent\"": 40.00450000000001}, {\""purpose\"": 0, \""zone_id\"": 44, \""duration\"": 16, \""time_spent\"": 58.53166666666667}, {\""purpose\"": 0, \""zone_id\"": 543, \""duration\"": 26, \""time_spent\"": 99.31366666666668}, {\""purpose\"": 1, \""zone_id\"": 1553, \""duration\"": 32, \""time_spent\"": 154.55566666666667}, {\""purpose\"": 2, \""zone_id\"": 274, \""duration\"": 35, \""time_spent\"": 221.17883333333333}]"""
41,41,752,industrial,industrial,4.710777620909262,2.3839662387439455,0.8886738906088751,1099979600,1900-01-01 13:15:00,0,0,1,0,3,0,"MULTIPOLYGON (((56.3447942 58.0867329, 56.3449023 58.086788, 56.3451979 58.0866257, 56.3451609 58.0866069, 56.3461204 58.0860802, 56.3459812 58.0860094, 56.3457677 58.0861266, 56.3458451 58.086166, 56.3453741 58.0864245, 56.3452855 58.0863794, 56.3449302 58.0865744, 56.3450095 58.0866148, 56.3447942 58.0867329)))",5,"""[{\""purpose\"": 0, \""zone_id\"": 694, \""duration\"": 15, \""time_spent\"": 26.0435}, {\""purpose\"": 0, \""zone_id\"": 1537, \""duration\"": 18, \""time_spent\"": 86.13366666666667}, {\""purpose\"": 1, \""zone_id\"": 85, \""duration\"": 8, \""time_spent\"": 141.159}, {\""purpose\"": 0, \""zone_id\"": 57, \""duration\"": 18, \""time_spent\"": 170.90316666666666}, {\""purpose\"": 2, \""zone_id\"": 752, \""duration\"": 26, \""time_spent\"": 223.41133333333335}]"""
42,42,410,service,residential,6.304679253497062,2.8037037054388696,0.8974854932301741,2194005,1900-01-01 10:14:00,0,0,0,2,1,0,"MULTIPOLYGON (((56.2396553 57.98812509999998, 56.2398605 57.98809249999998, 56.2398474 57.9880694, 56.2402411 57.9880068, 56.2402125 57.987956299999986, 56.2403924 57.9879277, 56.2405134 57.9881417, 56.2408132 57.988094, 56.2408041 57.9880779, 56.2406966 57.9878879, 56.2404934 57.9879202, 56.2404597 57.9878605, 56.2404882 57.987856, 56.2404548 57.987797, 56.2403967 57.9876943, 56.2402507 57.98743609999998, 56.2399554 57.987483, 56.2400414 57.987635, 56.2395709 57.9877097, 56.2394328 57.9877317, 56.2396553 57.98812509999998), (56.2401887 57.9878979, 56.2400574 57.9879186, 56.2397955 57.9879599, 56.2396718 57.987739099999985, 56.2397321 57.9877296, 56.2399326 57.987698, 56.240065 57.9876772, 56.2401887 57.9878979)))",4,"""[{\""purpose\"": 1, \""zone_id\"": 450, \""duration\"": 11, \""time_spent\"": 14.546333333333333}, {\""purpose\"": 0, \""zone_id\"": 458, \""duration\"": 27, \""time_spent\"": 45.19916666666667}, {\""purpose\"": 0, \""zone_id\"": 438, \""duration\"": 26, \""time_spent\"": 76.42866666666667}, {\""purpose\"": 2, \""zone_id\"": 410, \""duration\"": 12, \""time_spent\"": 89.37633333333333}]"""
43,43,410,service,residential,6.304679253497062,2.8037037054388696,0.8974854932301741,2194005,1900-01-01 13:46:00,0,2,1,2,1,2,"MULTIPOLYGON (((56.2396553 57.98812509999998, 56.2398605 57.98809249999998, 56.2398474 57.9880694, 56.2402411 57.9880068, 56.2402125 57.987956299999986, 56.2403924 57.9879277, 56.2405134 57.9881417, 56.2408132 57.988094, 56.2408041 57.9880779, 56.2406966 57.9878879, 56.2404934 57.9879202, 56.2404597 57.9878605, 56.2404882 57.987856, 56.2404548 57.987797, 56.2403967 57.9876943, 56.2402507 57.98743609999998, 56.2399554 57.987483, 56.2400414 57.987635, 56.2395709 57.9877097, 56.2394328 57.9877317, 56.2396553 57.98812509999998), (56.2401887 57.9878979, 56.2400574 57.9879186, 56.2397955 57.9879599, 56.2396718 57.987739099999985, 56.2397321 57.9877296, 56.2399326 57.987698, 56.240065 57.9876772, 56.2401887 57.9878979)))",5,"""[{\""purpose\"": 0, \""zone_id\"": 437, \""duration\"": 0, \""time_spent\"": 2.0090000000000003}, {\""purpose\"": 0, \""zone_id\"": 251, \""duration\"": 2, \""time_spent\"": 6.977666666666668}, {\""purpose\"": 0, \""zone_id\"": 480, \""duration\"": 11, \""time_spent\"": 21.43316666666667}, {\""purpose\"": 1, \""zone_id\"": 801, \""duration\"": 25, \""time_spent\"": 76.95383333333334}, {\""purpose\"": 2, \""zone_id\"": 410, \""duration\"": 15, \""time_spent\"": 122.7515}]"""
44,44,410,service,residential,6.304679253497062,2.8037037054388696,0.8974854932301741,2194005,1900-01-01 13:50:00,0,0,1,2,1,0,"MULTIPOLYGON (((56.2396553 57.98812509999998, 56.2398605 57.98809249999998, 56.2398474 57.9880694, 56.2402411 57.9880068, 56.2402125 57.987956299999986, 56.2403924 57.9879277, 56.2405134 57.9881417, 56.2408132 57.988094, 56.2408041 57.9880779, 56.2406966 57.9878879, 56.2404934 57.9879202, 56.2404597 57.9878605, 56.2404882 57.987856, 56.2404548 57.987797, 56.2403967 57.9876943, 56.2402507 57.98743609999998, 56.2399554 57.987483, 56.2400414 57.987635, 56.2395709 57.9877097, 56.2394328 57.9877317, 56.2396553 57.98812509999998), (56.2401887 57.9878979, 56.2400574 57.9879186, 56.2397955 57.9879599, 56.2396718 57.987739099999985, 56.2397321 57.9877296, 56.2399326 57.987698, 56.240065 57.9876772, 56.2401887 57.9878979)))",4,"""[{\""purpose\"": 1, \""zone_id\"": 482, \""duration\"": 15, \""time_spent\"": 21.723666666666666}, {\""purpose\"": 1, \""zone_id\"": 847, \""duration\"": 15, \""time_spent\"": 37.09733333333333}, {\""purpose\"": 0, \""zone_id\"": 89, \""duration\"": 4, \""time_spent\"": 49.19166666666666}, {\""purpose\"": 2, \""zone_id\"": 410, \""duration\"": 16, \""time_spent\"": 72.20233333333333}]"""
45,45,410,service,residential,6.304679253497062,2.8037037054388696,0.8974854932301741,2194005,1900-01-01 09:43:00,0,0,0,2,1,0,"MULTIPOLYGON (((56.2396553 57.98812509999998, 56.2398605 57.98809249999998, 56.2398474 57.9880694, 56.2402411 57.9880068, 56.2402125 57.987956299999986, 56.2403924 57.9879277, 56.2405134 57.9881417, 56.2408132 57.988094, 56.2408041 57.9880779, 56.2406966 57.9878879, 56.2404934 57.9879202, 56.2404597 57.9878605, 56.2404882 57.987856, 56.2404548 57.987797, 56.2403967 57.9876943, 56.2402507 57.98743609999998, 56.2399554 57.987483, 56.2400414 57.987635, 56.2395709 57.9877097, 56.2394328 57.9877317, 56.2396553 57.98812509999998), (56.2401887 57.9878979, 56.2400574 57.9879186, 56.2397955 57.9879599, 56.2396718 57.987739099999985, 56.2397321 57.9877296, 56.2399326 57.987698, 56.240065 57.9876772, 56.2401887 57.9878979)))",3,"""[{\""purpose\"": 0, \""zone_id\"": 2567, \""duration\"": 11, \""time_spent\"": 19.073666666666668}, {\""purpose\"": 1, \""zone_id\"": 438, \""duration\"": 29, \""time_spent\"": 57.104666666666674}, {\""purpose\"": 2, \""zone_id\"": 410, \""duration\"": 26, \""time_spent\"": 84.05233333333334}]"""
46,46,410,service,residential,6.304679253497062,2.8037037054388696,0.8974854932301741,2194005,1900-01-01 09:54:00,0,0,0,2,1,0,"MULTIPOLYGON (((56.2396553 57.98812509999998, 56.2398605 57.98809249999998, 56.2398474 57.9880694, 56.2402411 57.9880068, 56.2402125 57.987956299999986, 56.2403924 57.9879277, 56.2405134 57.9881417, 56.2408132 57.988094, 56.2408041 57.9880779, 56.2406966 57.9878879, 56.2404934 57.9879202, 56.2404597 57.9878605, 56.2404882 57.987856, 56.2404548 57.987797, 56.2403967 57.9876943, 56.2402507 57.98743609999998, 56.2399554 57.987483, 56.2400414 57.987635, 56.2395709 57.9877097, 56.2394328 57.9877317, 56.2396553 57.98812509999998), (56.2401887 57.9878979, 56.2400574 57.9879186, 56.2397955 57.9879599, 56.2396718 57.987739099999985, 56.2397321 57.9877296, 56.2399326 57.987698, 56.240065 57.9876772, 56.2401887 57.9878979)))",4,"""[{\""purpose\"": 0, \""zone_id\"": 43, \""duration\"": 19, \""time_spent\"": 24.727333333333334}, {\""purpose\"": 1, \""zone_id\"": 216, \""duration\"": 22, \""time_spent\"": 56.142}, {\""purpose\"": 1, \""zone_id\"": 2258, \""duration\"": 21, \""time_spent\"": 88.10300000000001}, {\""purpose\"": 2, \""zone_id\"": 410, \""duration\"": 11, \""time_spent\"": 102.388}]"""
47,47,410,service,residential,6.304679253497062,2.8037037054388696,0.8974854932301741,2194005,1900-01-01 14:51:00,0,1,1,2,1,1,"MULTIPOLYGON (((56.2396553 57.98812509999998, 56.2398605 57.98809249999998, 56.2398474 57.9880694, 56.2402411 57.9880068, 56.2402125 57.987956299999986, 56.2403924 57.9879277, 56.2405134 57.9881417, 56.2408132 57.988094, 56.2408041 57.9880779, 56.2406966 57.9878879, 56.2404934 57.9879202, 56.2404597 57.9878605, 56.2404882 57.987856, 56.2404548 57.987797, 56.2403967 57.9876943, 56.2402507 57.98743609999998, 56.2399554 57.987483, 56.2400414 57.987635, 56.2395709 57.9877097, 56.2394328 57.9877317, 56.2396553 57.98812509999998), (56.2401887 57.9878979, 56.2400574 57.9879186, 56.2397955 57.9879599, 56.2396718 57.987739099999985, 56.2397321 57.9877296, 56.2399326 57.987698, 56.240065 57.9876772, 56.2401887 57.9878979)))",7,"""[{\""purpose\"": 0, \""zone_id\"": 236, \""duration\"": 20, \""time_spent\"": 25.2745}, {\""purpose\"": 0, \""zone_id\"": 282, \""duration\"": 14, \""time_spent\"": 52.16916666666667}, {\""purpose\"": 1, \""zone_id\"": 61, \""duration\"": 0, \""time_spent\"": 79.00666666666669}, {\""purpose\"": 1, \""zone_id\"": 443, \""duration\"": 36, \""time_spent\"": 131.27650000000003}, {\""purpose\"": 0, \""zone_id\"": 566, \""duration\"": 19, \""time_spent\"": 165.89000000000004}, {\""purpose\"": 0, \""zone_id\"": 457, \""duration\"": 35, \""time_spent\"": 215.37800000000004}, {\""purpose\"": 2, \""zone_id\"": 410, \""duration\"": 19, \""time_spent\"": 240.08650000000006}]"""
48,48,2259,industrial,industrial,5.739754756381471,2.6851389421792873,0.9410989010989012,11145616,1900-01-01 11:56:00,1,0,1,0,3,3,"MULTIPOLYGON (((56.1951139 58.0132463, 56.1951075 58.0132695, 56.1954411 58.0132953, 56.1954452 58.0132806, 56.1956461 58.0133067, 56.1960065 58.0133148, 56.196008 58.0133221, 56.1970581 58.013353299999984, 56.197066 58.0133063, 56.1972027 58.0133194, 56.197296 58.013055, 56.1972979 58.013048, 56.197078 58.0130307, 56.1970533 58.0130954, 56.1970221 58.0130952, 56.1969992 58.013173499999986, 56.1960603 58.013137, 56.1960363 58.0132394, 56.1956957 58.013228, 56.1957068 58.0132065, 56.1955015 58.0131767, 56.1954685 58.0132404, 56.1951229 58.0132135, 56.1951139 58.0132463)))",4,"""[{\""purpose\"": 1, \""zone_id\"": 378, \""duration\"": 35, \""time_spent\"": 42.46483333333333}, {\""purpose\"": 1, \""zone_id\"": 17, \""duration\"": 4, \""time_spent\"": 51.74033333333333}, {\""purpose\"": 0, \""zone_id\"": 1313, \""duration\"": 36, \""time_spent\"": 95.5585}, {\""purpose\"": 2, \""zone_id\"": 2259, \""duration\"": 13, \""time_spent\"": 115.838}]"""
49,49,253,retail,commercial,6.480717915715578,2.8334799144403253,0.5361930294906166,14275922,1900-01-01 09:02:00,0,2,0,1,2,2,"MULTIPOLYGON (((56.2293452 58.0018972, 56.2295653 58.0017919, 56.2293885 58.00168819999998, 56.2291684 58.001793499999984, 56.2293452 58.0018972)))",4,"""[{\""purpose\"": 1, \""zone_id\"": 444, \""duration\"": 19, \""time_spent\"": 21.484666666666666}, {\""purpose\"": 1, \""zone_id\"": 459, \""duration\"": 14, \""time_spent\"": 38.22383333333333}, {\""purpose\"": 0, \""zone_id\"": 699, \""duration\"": 29, \""time_spent\"": 69.28383333333333}, {\""purpose\"": 2, \""zone_id\"": 253, \""duration\"": 29, \""time_spent\"": 100.84283333333333}]"""
50,50,253,retail,commercial,6.480717915715578,2.8334799144403253,0.5361930294906166,14275922,1900-01-01 18:36:00,0,1,2,1,2,1,"MULTIPOLYGON (((56.2293452 58.0018972, 56.2295653 58.0017919, 56.2293885 58.00168819999998, 56.2291684 58.001793499999984, 56.2293452 58.0018972)))",7,"""[{\""purpose\"": 1, \""zone_id\"": 450, \""duration\"": 25, \""time_spent\"": 29.131833333333333}, {\""purpose\"": 1, \""zone_id\"": 771, \""duration\"": 9, \""time_spent\"": 42.594166666666666}, {\""purpose\"": 0, \""zone_id\"": 253, \""duration\"": 30, \""time_spent\"": 73.55166666666666}, {\""purpose\"": 0, \""zone_id\"": 254, \""duration\"": 8, \""time_spent\"": 81.99333333333333}, {\""purpose\"": 0, \""zone_id\"": 523, \""duration\"": 26, \""time_spent\"": 117.19616666666666}, {\""purpose\"": 0, \""zone_id\"": 483, \""duration\"": 32, \""time_spent\"": 162.72683333333333}, {\""purpose\"": 2, \""zone_id\"": 253, \""duration\"": 30, \""time_spent\"": 197.28}]"""
51,51,1338,service,commercial,6.008010260625953,2.6883229571118026,1.0,24268029,1900-01-01 09:50:00,0,0,0,2,2,0,"MULTIPOLYGON (((56.2763296 58.0213015, 56.2764925 58.0213022, 56.2765066 58.0209547, 56.2762262 58.020942699999985, 56.2760031 58.0208791, 56.2761287 58.0207679, 56.2763208 58.0207586, 56.2765162 58.0207013, 56.2766288 58.02062429999999, 56.2766845 58.0205153, 56.2766536 58.0204083, 56.2765435 58.0203156, 56.2764546 58.02027679999998, 56.2763708 58.0202536, 56.276166 58.0202338, 56.2759739 58.0202569, 56.2757989 58.0203253, 56.2757019 58.020413900000015, 56.2756742 58.0205062, 56.2756906 58.0205694, 56.2754502 58.0208032, 56.2753292 58.0207693, 56.2748597 58.0212394, 56.2750408 58.0212901, 56.2754624 58.0208679, 56.2761318 58.0210473, 56.2762599 58.02106839999998, 56.2762574 58.0211735, 56.2763378 58.0211727, 56.2763324 58.0212575, 56.2754888 58.0212426, 56.2754848 58.0213051, 56.2763285 58.02132, 56.2763296 58.0213015)))",7,"""[{\""purpose\"": 1, \""zone_id\"": 385, \""duration\"": 7, \""time_spent\"": 15.299666666666665}, {\""purpose\"": 0, \""zone_id\"": 457, \""duration\"": 18, \""time_spent\"": 38.212833333333336}, {\""purpose\"": 0, \""zone_id\"": 250, \""duration\"": 15, \""time_spent\"": 56.25966666666667}, {\""purpose\"": 0, \""zone_id\"": 458, \""duration\"": 40, \""time_spent\"": 98.51283333333333}, {\""purpose\"": 1, \""zone_id\"": 1550, \""duration\"": 21, \""time_spent\"": 120.71966666666667}, {\""purpose\"": 0, \""zone_id\"": 82, \""duration\"": 9, \""time_spent\"": 132.1555}, {\""purpose\"": 2, \""zone_id\"": 1338, \""duration\"": 40, \""time_spent\"": 174.05599999999998}]"""
