,id,block_id,industry,landuse,population_availability,workers_availability,employment_share,company_id,departure_time,vehicle_type,tour_purpose,time_of_day,industry_numeric,landuse_numeric,vehicle_purpose,num_stops,stops,geometry
99,99,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 09:07:00,0,2,0,1,2,2,7,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
100,100,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 10:13:00,0,0,0,1,2,0,5,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
101,101,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 14:22:00,2,0,1,1,2,6,6,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
102,102,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 12:59:00,1,0,1,1,2,3,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
103,103,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 11:56:00,0,0,1,1,2,0,5,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
104,104,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 11:39:00,1,0,1,1,2,3,3,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
105,105,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 11:20:00,0,0,1,1,2,0,6,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
106,106,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 14:15:00,2,0,1,1,2,6,5,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
107,107,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 15:44:00,0,0,1,1,2,0,2,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
108,108,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 16:17:00,0,1,1,1,2,1,5,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
109,109,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 14:46:00,0,1,1,1,2,1,8,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
110,110,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 10:52:00,0,1,0,1,2,1,3,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
111,111,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 13:23:00,2,0,1,1,2,6,7,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
112,112,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 11:25:00,0,2,1,1,2,2,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
113,113,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 10:24:00,0,0,0,1,2,0,8,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
114,114,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 15:59:00,0,0,1,1,2,0,5,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
115,115,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 08:59:00,1,1,0,1,2,4,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
116,116,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 15:59:00,0,0,1,1,2,0,7,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
117,117,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 11:44:00,0,0,1,1,2,0,4,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
118,118,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 13:40:00,2,0,1,1,2,6,3,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
119,119,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 13:28:00,0,0,1,1,2,0,5,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
120,120,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 15:14:00,0,0,1,1,2,0,7,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
121,121,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 13:44:00,2,0,1,1,2,6,3,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
122,122,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 13:00:00,0,1,1,1,2,1,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
123,123,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 09:24:00,0,1,0,1,2,1,2,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
124,124,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 12:06:00,0,0,1,1,2,0,3,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
125,125,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 09:08:00,1,1,0,1,2,4,5,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
126,126,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 14:23:00,0,2,1,1,2,2,2,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
127,127,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 12:00:00,2,0,1,1,2,6,4,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
128,128,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 13:43:00,1,0,1,1,2,3,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
129,129,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 08:07:00,0,0,0,1,2,0,7,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
130,130,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 09:23:00,1,0,0,1,2,3,4,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
131,131,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 14:10:00,0,0,1,1,2,0,4,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
132,132,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 09:50:00,0,0,0,1,2,0,5,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
133,133,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 09:16:00,1,0,0,1,2,3,7,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
134,134,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 08:07:00,2,1,0,1,2,7,5,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
135,135,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 16:34:00,0,0,1,1,2,0,2,"[{'purpose': 1}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
136,136,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 14:34:00,0,0,1,1,2,0,4,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
137,137,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 11:32:00,0,1,1,1,2,1,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
138,138,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 10:58:00,0,0,0,1,2,0,3,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
139,139,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 11:04:00,0,0,1,1,2,0,3,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
140,140,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 14:41:00,0,0,1,1,2,0,7,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
141,141,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 13:38:00,0,0,1,1,2,0,4,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
142,142,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 10:57:00,0,1,0,1,2,1,5,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
143,143,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 09:40:00,0,0,0,1,2,0,2,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
144,144,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 09:27:00,1,0,0,1,2,3,5,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
145,145,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 13:06:00,1,0,1,1,2,3,6,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
146,146,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 14:08:00,0,0,1,1,2,0,7,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
147,147,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 10:07:00,0,0,0,1,2,0,4,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
148,148,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 08:11:00,0,0,0,1,2,0,4,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
149,149,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 09:33:00,0,0,0,1,2,0,8,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
150,150,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 16:32:00,0,2,1,1,2,2,4,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
151,151,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 10:47:00,1,0,0,1,2,3,5,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
152,152,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 14:54:00,0,1,1,1,2,1,7,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
153,153,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 13:22:00,0,0,1,1,2,0,2,"[{'purpose': 1}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
154,154,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 11:23:00,0,0,1,1,2,0,6,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
155,155,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 10:36:00,0,0,0,1,2,0,5,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
156,156,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 09:34:00,0,0,0,1,2,0,3,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
157,157,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 13:43:00,2,0,1,1,2,6,7,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
158,158,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 14:39:00,0,2,1,1,2,2,6,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
159,159,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 13:21:00,0,1,1,1,2,1,4,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
160,160,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 12:26:00,0,0,1,1,2,0,7,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
161,161,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 08:34:00,2,0,0,1,2,6,3,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
162,162,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 16:00:00,0,0,1,1,2,0,2,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
163,163,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 14:34:00,0,2,1,1,2,2,6,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
164,164,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 10:36:00,1,0,0,1,2,3,4,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
165,165,250,retail,commercial,6.34965085631337,2.91498704752762,0.2973744292237443,26381559,1900-01-01 17:46:00,0,0,1,1,2,0,2,"[{'purpose': 1}, {'purpose': 2}]",POINT (56.233555769038205 58.00944365680366)
166,166,152,retail,commercial,5.578595547220202,2.6194381880398288,1.0,26406951,1900-01-01 13:13:00,0,0,1,1,2,0,4,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.31818419960082 58.03740970249775)
167,167,152,retail,commercial,5.578595547220202,2.6194381880398288,1.0,26406951,1900-01-01 13:02:00,0,0,1,1,2,0,2,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.31818419960082 58.03740970249775)
168,168,152,retail,commercial,5.578595547220202,2.6194381880398288,1.0,26406951,1900-01-01 14:00:00,0,2,1,1,2,2,3,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.31818419960082 58.03740970249775)
169,169,152,retail,commercial,5.578595547220202,2.6194381880398288,1.0,26406951,1900-01-01 14:04:00,0,0,1,1,2,0,5,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.31818419960082 58.03740970249775)
170,170,152,retail,commercial,5.578595547220202,2.6194381880398288,1.0,26406951,1900-01-01 13:25:00,0,0,1,1,2,0,2,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.31818419960082 58.03740970249775)
171,171,152,retail,commercial,5.578595547220202,2.6194381880398288,1.0,26406951,1900-01-01 09:54:00,0,0,0,1,2,0,6,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.31818419960082 58.03740970249775)
172,172,152,retail,commercial,5.578595547220202,2.6194381880398288,1.0,26406951,1900-01-01 11:13:00,0,1,1,1,2,1,8,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.31818419960082 58.03740970249775)
173,173,3000,service,low_density,5.342490836672782,2.4955589684456374,0.7252747252747253,26406996,1900-01-01 16:38:00,0,0,1,2,0,0,3,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.320912320223634 58.03914671463248)
174,174,3000,service,low_density,5.342490836672782,2.4955589684456374,0.7252747252747253,26406996,1900-01-01 10:26:00,0,1,0,2,0,1,2,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.320912320223634 58.03914671463248)
175,175,3000,service,low_density,5.342490836672782,2.4955589684456374,0.7252747252747253,26406996,1900-01-01 11:08:00,0,0,1,2,0,0,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.320912320223634 58.03914671463248)
176,176,57,retail,commercial,5.241320149272802,2.613293418508935,1.0,26581510,1900-01-01 11:14:00,2,0,1,1,2,6,3,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.192132136504476 58.03701334639807)
177,177,57,retail,commercial,5.241320149272802,2.613293418508935,1.0,26581510,1900-01-01 11:14:00,0,1,1,1,2,1,7,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.192132136504476 58.03701334639807)
178,178,52,retail,industrial,5.232585584953581,2.547181087987235,0.2024275646045419,26581567,1900-01-01 13:25:00,0,0,1,1,3,0,7,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.20012875230242 58.034412634016014)
179,179,52,retail,industrial,5.232585584953581,2.547181087987235,0.2024275646045419,26581567,1900-01-01 16:41:00,0,0,1,1,3,0,2,"[{'purpose': 1}, {'purpose': 2}]",POINT (56.20012875230242 58.034412634016014)
180,180,52,retail,industrial,5.232585584953581,2.547181087987235,0.2024275646045419,26581567,1900-01-01 10:59:00,0,0,0,1,3,0,5,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.20012875230242 58.034412634016014)
181,181,52,retail,industrial,5.232585584953581,2.547181087987235,0.2024275646045419,26581567,1900-01-01 09:12:00,0,0,0,1,3,0,3,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.20012875230242 58.034412634016014)
